Area_name,Area_code,Year,Nationality,Age,Population
Neubau,907,2012,Austria,45-59,5093
Neubau,907,2013,Austria,45-59,5123
Neubau,907,2014,Austria,45-59,5208
Neubau,907,2015,Austria,45-59,5178
Neubau,907,1971,Austria,60-74,9139
Neubau,907,1981,Austria,60-74,5672
Neubau,907,1991,Austria,60-74,3334
Neubau,907,2001,Austria,60-74,2620
Neubau,907,2002,Austria,60-74,2738
Neubau,907,2003,Austria,60-74,2822
Neubau,907,2004,Austria,60-74,2911
Neubau,907,2005,Austria,60-74,3017
Neubau,907,2006,Austria,60-74,3039
Neubau,907,2007,Austria,60-74,3090
Neubau,907,2008,Austria,60-74,3182
Neubau,907,2009,Austria,60-74,3240
Neubau,907,2010,Austria,60-74,3332
Neubau,907,2011,Austria,60-74,3371
Neubau,907,2012,Austria,60-74,3439
Neubau,907,2013,Austria,60-74,3502
Neubau,907,2014,Austria,60-74,3543
Neubau,907,2015,Austria,60-74,3510
Neubau,907,1971,Austria,75+,3239
Neubau,907,1981,Austria,75+,3300
Neubau,907,1991,Austria,75+,2909
Neubau,907,2001,Austria,75+,2182
Neubau,907,2002,Austria,75+,2197
Neubau,907,2003,Austria,75+,2124
Neubau,907,2004,Austria,75+,2080
Neubau,907,2005,Austria,75+,2017
Neubau,907,2006,Austria,75+,1994
Neubau,907,2007,Austria,75+,1903
Neubau,907,2008,Austria,75+,1856
Neubau,907,2009,Austria,75+,1792
Neubau,907,2010,Austria,75+,1717
Neubau,907,2011,Austria,75+,1648
Neubau,907,2012,Austria,75+,1643
Neubau,907,2013,Austria,75+,1599
Neubau,907,2014,Austria,75+,1614
Neubau,907,2015,Austria,75+,1689
Neubau,907,1971,Foreign,00-14,240
Neubau,907,1981,Foreign,00-14,661
Neubau,907,1991,Foreign,00-14,955
Neubau,907,2001,Foreign,00-14,892
Neubau,907,2002,Foreign,00-14,884
Neubau,907,2003,Foreign,00-14,777
Neubau,907,2004,Foreign,00-14,740
Neubau,907,2005,Foreign,00-14,704
Neubau,907,2006,Foreign,00-14,697
Neubau,907,2007,Foreign,00-14,692
Neubau,907,2008,Foreign,00-14,661
Neubau,907,2009,Foreign,00-14,646
Neubau,907,2010,Foreign,00-14,656
Neubau,907,2011,Foreign,00-14,631
Neubau,907,2012,Foreign,00-14,680
Neubau,907,2013,Foreign,00-14,669
Neubau,907,2014,Foreign,00-14,684
Neubau,907,2015,Foreign,00-14,745
Neubau,907,1971,Foreign,15,23
Neubau,907,1981,Foreign,15,33
Neubau,907,1991,Foreign,15,64
Neubau,907,2001,Foreign,15,50
Neubau,907,2002,Foreign,15,57
Neubau,907,2003,Foreign,15,67
Neubau,907,2004,Foreign,15,67
Neubau,907,2005,Foreign,15,42
Neubau,907,2006,Foreign,15,52
Neubau,907,2007,Foreign,15,38
Neubau,907,2008,Foreign,15,52
Neubau,907,2009,Foreign,15,46
Neubau,907,2010,Foreign,15,39
Neubau,907,2011,Foreign,15,47
Neubau,907,2012,Foreign,15,36
Neubau,907,2013,Foreign,15,37
Neubau,907,2014,Foreign,15,38
Neubau,907,2015,Foreign,15,38
Neubau,907,1971,Foreign,16,18
Neubau,907,1981,Foreign,16,31
Neubau,907,1991,Foreign,16,66
Neubau,907,2001,Foreign,16,51
Neubau,907,2002,Foreign,16,47
Neubau,907,2003,Foreign,16,60
Neubau,907,2004,Foreign,16,79
Neubau,907,2005,Foreign,16,63
Neubau,907,2006,Foreign,16,45
Neubau,907,2007,Foreign,16,47
Neubau,907,2008,Foreign,16,44
Neubau,907,2009,Foreign,16,52
Neubau,907,2010,Foreign,16,42
Neubau,907,2011,Foreign,16,42
Neubau,907,2012,Foreign,16,44
Neubau,907,2013,Foreign,16,37
Neubau,907,2014,Foreign,16,36
Neubau,907,2015,Foreign,16,38
Neubau,907,1971,Foreign,17,32
Neubau,907,1981,Foreign,17,31
Neubau,907,1991,Foreign,17,78
Neubau,907,2001,Foreign,17,65
Neubau,907,2002,Foreign,17,63
Neubau,907,2003,Foreign,17,51
Neubau,907,2004,Foreign,17,76
Neubau,907,2005,Foreign,17,73
Neubau,907,2006,Foreign,17,78
Neubau,907,2007,Foreign,17,45
Neubau,907,2008,Foreign,17,48
Neubau,907,2009,Foreign,17,48
Neubau,907,2010,Foreign,17,55
Neubau,907,2011,Foreign,17,36
Neubau,907,2012,Foreign,17,38
Neubau,907,2013,Foreign,17,43
Neubau,907,2014,Foreign,17,36
Neubau,907,2015,Foreign,17,32
Neubau,907,1971,Foreign,18,42
Neubau,907,1981,Foreign,18,42
Neubau,907,1991,Foreign,18,69
Neubau,907,2001,Foreign,18,63
Neubau,907,2002,Foreign,18,57
Neubau,907,2003,Foreign,18,59
Neubau,907,2004,Foreign,18,56
Neubau,907,2005,Foreign,18,67
Neubau,907,2006,Foreign,18,122
Neubau,907,2007,Foreign,18,68
Neubau,907,2008,Foreign,18,58
Neubau,907,2009,Foreign,18,58
Neubau,907,2010,Foreign,18,51
Neubau,907,2011,Foreign,18,56
Neubau,907,2012,Foreign,18,53
Neubau,907,2013,Foreign,18,69
Neubau,907,2014,Foreign,18,63
Neubau,907,2015,Foreign,18,52
Neubau,907,1971,Foreign,19,26
Neubau,907,1981,Foreign,19,44
Neubau,907,1991,Foreign,19,97
Neubau,907,2001,Foreign,19,65
Neubau,907,2002,Foreign,19,80
Neubau,907,2003,Foreign,19,69
Neubau,907,2004,Foreign,19,89
Neubau,907,2005,Foreign,19,82
Neubau,907,2006,Foreign,19,146
Neubau,907,2007,Foreign,19,94
Neubau,907,2008,Foreign,19,95
Neubau,907,2009,Foreign,19,84
Neubau,907,2010,Foreign,19,89
Neubau,907,2011,Foreign,19,82
Neubau,907,2012,Foreign,19,83
Neubau,907,2013,Foreign,19,104
Neubau,907,2014,Foreign,19,96
Neubau,907,2015,Foreign,19,95
Neubau,907,1971,Foreign,20-29,498
Neubau,907,1981,Foreign,20-29,835
Neubau,907,1991,Foreign,20-29,1172
Neubau,907,2001,Foreign,20-29,1162
Neubau,907,2002,Foreign,20-29,1144
Neubau,907,2003,Foreign,20-29,1236
Neubau,907,2004,Foreign,20-29,1274
Neubau,907,2005,Foreign,20-29,1472
Neubau,907,2006,Foreign,20-29,1903
Neubau,907,2007,Foreign,20-29,1664
Neubau,907,2008,Foreign,20-29,1814
Neubau,907,2009,Foreign,20-29,1807
Neubau,907,2010,Foreign,20-29,1818
Neubau,907,2011,Foreign,20-29,1848
Neubau,907,2012,Foreign,20-29,1772
Neubau,907,2013,Foreign,20-29,1918
Neubau,907,2014,Foreign,20-29,2053
Neubau,907,2015,Foreign,20-29,2324
Neubau,907,1971,Foreign,30-44,495
Neubau,907,1981,Foreign,30-44,974
Neubau,907,1991,Foreign,30-44,1733
Neubau,907,2001,Foreign,30-44,1856
Neubau,907,2002,Foreign,30-44,1989
Neubau,907,2003,Foreign,30-44,1923
Neubau,907,2004,Foreign,30-44,1926
Neubau,907,2005,Foreign,30-44,1972
Neubau,907,2006,Foreign,30-44,2308
Neubau,907,2007,Foreign,30-44,2117
Neubau,907,2008,Foreign,30-44,2160
Neubau,907,2009,Foreign,30-44,2220
Neubau,907,2010,Foreign,30-44,2323
Neubau,907,2011,Foreign,30-44,2313
Neubau,907,2012,Foreign,30-44,2343
Neubau,907,2013,Foreign,30-44,2401
Neubau,907,2014,Foreign,30-44,2622
Neubau,907,2015,Foreign,30-44,2788
Neubau,907,1971,Foreign,45-59,218
Neubau,907,1981,Foreign,45-59,345
Neubau,907,1991,Foreign,45-59,645
Neubau,907,2001,Foreign,45-59,1131
Neubau,907,2002,Foreign,45-59,1206
Neubau,907,2003,Foreign,45-59,1190
Neubau,907,2004,Foreign,45-59,1143
Neubau,907,2005,Foreign,45-59,1149
Neubau,907,2006,Foreign,45-59,1204
Neubau,907,2007,Foreign,45-59,1168
Neubau,907,2008,Foreign,45-59,1186
Neubau,907,2009,Foreign,45-59,1205
Neubau,907,2010,Foreign,45-59,1203
Neubau,907,2011,Foreign,45-59,1218
Neubau,907,2012,Foreign,45-59,1276
Neubau,907,2013,Foreign,45-59,1278
Neubau,907,2014,Foreign,45-59,1344
Neubau,907,2015,Foreign,45-59,1375
Neubau,907,1971,Foreign,60-74,121
Neubau,907,1981,Foreign,60-74,118
Neubau,907,1991,Foreign,60-74,197
Neubau,907,2001,Foreign,60-74,302
Neubau,907,2002,Foreign,60-74,333
Neubau,907,2003,Foreign,60-74,372
Neubau,907,2004,Foreign,60-74,382
Neubau,907,2005,Foreign,60-74,388
Neubau,907,2006,Foreign,60-74,417
Neubau,907,2007,Foreign,60-74,433
Neubau,907,2008,Foreign,60-74,440
Neubau,907,2009,Foreign,60-74,477
Neubau,907,2010,Foreign,60-74,500
Neubau,907,2011,Foreign,60-74,510
Neubau,907,2012,Foreign,60-74,553
Neubau,907,2013,Foreign,60-74,583
Neubau,907,2014,Foreign,60-74,615
Neubau,907,2015,Foreign,60-74,649
Neubau,907,1971,Foreign,75+,48
Neubau,907,1981,Foreign,75+,44
Neubau,907,1991,Foreign,75+,59
Neubau,907,2001,Foreign,75+,64
Neubau,907,2002,Foreign,75+,77
Neubau,907,2003,Foreign,75+,83
Neubau,907,2004,Foreign,75+,79
Neubau,907,2005,Foreign,75+,79
Neubau,907,2006,Foreign,75+,92
Neubau,907,2007,Foreign,75+,92
Neubau,907,2008,Foreign,75+,93
Neubau,907,2009,Foreign,75+,100
Neubau,907,2010,Foreign,75+,107
Neubau,907,2011,Foreign,75+,111
Neubau,907,2012,Foreign,75+,129
Neubau,907,2013,Foreign,75+,134
Neubau,907,2014,Foreign,75+,140
Neubau,907,2015,Foreign,75+,137
Josefstadt,908,1971,Austria,00-14,3490
Josefstadt,908,1981,Austria,00-14,2769
Josefstadt,908,1991,Austria,00-14,2440
Josefstadt,908,2001,Austria,00-14,2161
Josefstadt,908,2002,Austria,00-14,2164
Josefstadt,908,2003,Austria,00-14,2170
Josefstadt,908,2004,Austria,00-14,2154
Josefstadt,908,2005,Austria,00-14,2163
Josefstadt,908,2006,Austria,00-14,2153
Josefstadt,908,2007,Austria,00-14,2108
Josefstadt,908,2008,Austria,00-14,2091
Josefstadt,908,2009,Austria,00-14,2030
Josefstadt,908,2010,Austria,00-14,1972
Josefstadt,908,2011,Austria,00-14,1981
Josefstadt,908,2012,Austria,00-14,1946
Josefstadt,908,2013,Austria,00-14,1921
Josefstadt,908,2014,Austria,00-14,1963
Josefstadt,908,2015,Austria,00-14,1907
Josefstadt,908,1971,Austria,15,224
Josefstadt,908,1981,Austria,15,203
Josefstadt,908,1991,Austria,15,181
Josefstadt,908,2001,Austria,15,148
Josefstadt,908,2002,Austria,15,151
Josefstadt,908,2003,Austria,15,140
Josefstadt,908,2004,Austria,15,164
Josefstadt,908,2005,Austria,15,132
Josefstadt,908,2006,Austria,15,134
Josefstadt,908,2007,Austria,15,126
Josefstadt,908,2008,Austria,15,151
Josefstadt,908,2009,Austria,15,156
Josefstadt,908,2010,Austria,15,132
Josefstadt,908,2011,Austria,15,135
Josefstadt,908,2012,Austria,15,137
Josefstadt,908,2013,Austria,15,122
Josefstadt,908,2014,Austria,15,120
Josefstadt,908,2015,Austria,15,123
Josefstadt,908,1971,Austria,16,198
Josefstadt,908,1981,Austria,16,229
Josefstadt,908,1991,Austria,16,163
Josefstadt,908,2001,Austria,16,156
Josefstadt,908,2002,Austria,16,158
Josefstadt,908,2003,Austria,16,155
Josefstadt,908,2004,Austria,16,141
Josefstadt,908,2005,Austria,16,165
Josefstadt,908,2006,Austria,16,135
Josefstadt,908,2007,Austria,16,138
Josefstadt,908,2008,Austria,16,126
Josefstadt,908,2009,Austria,16,152
Josefstadt,908,2010,Austria,16,157
Josefstadt,908,2011,Austria,16,133
Josefstadt,908,2012,Austria,16,137
Josefstadt,908,2013,Austria,16,133
Josefstadt,908,2014,Austria,16,125
Josefstadt,908,2015,Austria,16,120
Josefstadt,908,1971,Austria,17,199
Josefstadt,908,1981,Austria,17,195
Josefstadt,908,1991,Austria,17,174
Josefstadt,908,2001,Austria,17,136
Josefstadt,908,2002,Austria,17,154
Josefstadt,908,2003,Austria,17,163
Josefstadt,908,2004,Austria,17,155
Josefstadt,908,2005,Austria,17,143
Josefstadt,908,2006,Austria,17,161
Josefstadt,908,2007,Austria,17,134
Josefstadt,908,2008,Austria,17,141
Josefstadt,908,2009,Austria,17,126
Josefstadt,908,2010,Austria,17,148
Josefstadt,908,2011,Austria,17,159
Josefstadt,908,2012,Austria,17,138
Josefstadt,908,2013,Austria,17,132
Josefstadt,908,2014,Austria,17,132
Josefstadt,908,2015,Austria,17,132
Josefstadt,908,1971,Austria,18,200
Josefstadt,908,1981,Austria,18,222
Josefstadt,908,1991,Austria,18,190
Josefstadt,908,2001,Austria,18,177
Josefstadt,908,2002,Austria,18,152
Josefstadt,908,2003,Austria,18,165
Josefstadt,908,2004,Austria,18,182
Josefstadt,908,2005,Austria,18,177
Josefstadt,908,2006,Austria,18,158
Josefstadt,908,2007,Austria,18,189
Josefstadt,908,2008,Austria,18,163
Josefstadt,908,2009,Austria,18,159
Josefstadt,908,2010,Austria,18,148
Josefstadt,908,2011,Austria,18,169
Josefstadt,908,2012,Austria,18,197
Josefstadt,908,2013,Austria,18,176
Josefstadt,908,2014,Austria,18,162
Josefstadt,908,2015,Austria,18,168
Josefstadt,908,1971,Austria,19,242
Josefstadt,908,1981,Austria,19,255
Josefstadt,908,1991,Austria,19,268
Josefstadt,908,2001,Austria,19,164
Josefstadt,908,2002,Austria,19,178
Josefstadt,908,2003,Austria,19,173
Josefstadt,908,2004,Austria,19,180
Josefstadt,908,2005,Austria,19,216
Josefstadt,908,2006,Austria,19,210
Josefstadt,908,2007,Austria,19,199
Josefstadt,908,2008,Austria,19,221
Josefstadt,908,2009,Austria,19,188
Josefstadt,908,2010,Austria,19,199
Josefstadt,908,2011,Austria,19,192
Josefstadt,908,2012,Austria,19,238
Josefstadt,908,2013,Austria,19,254
Josefstadt,908,2014,Austria,19,206
Josefstadt,908,2015,Austria,19,193
Josefstadt,908,1971,Austria,20-29,4971
Josefstadt,908,1981,Austria,20-29,2985
Josefstadt,908,1991,Austria,20-29,3955
Josefstadt,908,2001,Austria,20-29,2723
Josefstadt,908,2002,Austria,20-29,2522
Josefstadt,908,2003,Austria,20-29,2640
Josefstadt,908,2004,Austria,20-29,2668
Josefstadt,908,2005,Austria,20-29,2764
Josefstadt,908,2006,Austria,20-29,2855
Josefstadt,908,2007,Austria,20-29,2884
Josefstadt,908,2008,Austria,20-29,2908
Josefstadt,908,2009,Austria,20-29,2960
Josefstadt,908,2010,Austria,20-29,2961
Josefstadt,908,2011,Austria,20-29,2972
Josefstadt,908,2012,Austria,20-29,3013
Josefstadt,908,2013,Austria,20-29,3129
Josefstadt,908,2014,Austria,20-29,3145
Josefstadt,908,2015,Austria,20-29,3082
Josefstadt,908,1971,Austria,30-44,4154
Josefstadt,908,1981,Austria,30-44,4793
Josefstadt,908,1991,Austria,30-44,4715
Josefstadt,908,2001,Austria,30-44,5035
Josefstadt,908,2002,Austria,30-44,4887
Josefstadt,908,2003,Austria,30-44,5000
Josefstadt,908,2004,Austria,30-44,4951
Josefstadt,908,2005,Austria,30-44,4861
Josefstadt,908,2006,Austria,30-44,4777
Josefstadt,908,2007,Austria,30-44,4685
Josefstadt,908,2008,Austria,30-44,4530
Josefstadt,908,2009,Austria,30-44,4400
Josefstadt,908,2010,Austria,30-44,4204
Josefstadt,908,2011,Austria,30-44,4114
Josefstadt,908,2012,Austria,30-44,4062
Josefstadt,908,2013,Austria,30-44,4051
Josefstadt,908,2014,Austria,30-44,3971
Josefstadt,908,2015,Austria,30-44,3890
Josefstadt,908,1971,Austria,45-59,5468
Josefstadt,908,1981,Austria,45-59,3509
Josefstadt,908,1991,Austria,45-59,3398
Josefstadt,908,2001,Austria,45-59,3974
Josefstadt,908,2002,Austria,45-59,3865
Josefstadt,908,2003,Austria,45-59,3899
Josefstadt,908,2004,Austria,45-59,3836
Josefstadt,908,2005,Austria,45-59,3788
Josefstadt,908,2006,Austria,45-59,3902
Josefstadt,908,2007,Austria,45-59,3940
Josefstadt,908,2008,Austria,45-59,3905
Josefstadt,908,2009,Austria,45-59,3855
Josefstadt,908,2010,Austria,45-59,3860
Josefstadt,908,2011,Austria,45-59,3864
Josefstadt,908,2012,Austria,45-59,3898
Josefstadt,908,2013,Austria,45-59,3891
Josefstadt,908,2014,Austria,45-59,3937
Josefstadt,908,2015,Austria,45-59,3907
Josefstadt,908,1971,Austria,60-74,6816
Josefstadt,908,1981,Austria,60-74,4538
Josefstadt,908,1991,Austria,60-74,3006
Josefstadt,908,2001,Austria,60-74,2330
Josefstadt,908,2002,Austria,60-74,2401
Josefstadt,908,2003,Austria,60-74,2491
Josefstadt,908,2004,Austria,60-74,2585
Josefstadt,908,2005,Austria,60-74,2692
Josefstadt,908,2006,Austria,60-74,2687
Josefstadt,908,2007,Austria,60-74,2739
Josefstadt,908,2008,Austria,60-74,2838
Josefstadt,908,2009,Austria,60-74,2908
Josefstadt,908,2010,Austria,60-74,2937
Josefstadt,908,2011,Austria,60-74,3014
Josefstadt,908,2012,Austria,60-74,3033
Josefstadt,908,2013,Austria,60-74,3064
Josefstadt,908,2014,Austria,60-74,3093
Josefstadt,908,2015,Austria,60-74,3052
Josefstadt,908,1971,Austria,75+,2683
Josefstadt,908,1981,Austria,75+,2578
Josefstadt,908,1991,Austria,75+,2166
Josefstadt,908,2001,Austria,75+,1915
Josefstadt,908,2002,Austria,75+,1929
Josefstadt,908,2003,Austria,75+,1858
Josefstadt,908,2004,Austria,75+,1787
Josefstadt,908,2005,Austria,75+,1748
Josefstadt,908,2006,Austria,75+,1717
Josefstadt,908,2007,Austria,75+,1679
Josefstadt,908,2008,Austria,75+,1607
Josefstadt,908,2009,Austria,75+,1561
Josefstadt,908,2010,Austria,75+,1508
Josefstadt,908,2011,Austria,75+,1455
Josefstadt,908,2012,Austria,75+,1427
Josefstadt,908,2013,Austria,75+,1366
Josefstadt,908,2014,Austria,75+,1321
Josefstadt,908,2015,Austria,75+,1347
Josefstadt,908,1971,Foreign,00-14,204
Josefstadt,908,1981,Foreign,00-14,438
Josefstadt,908,1991,Foreign,00-14,455
Josefstadt,908,2001,Foreign,00-14,413
Josefstadt,908,2002,Foreign,00-14,405
Josefstadt,908,2003,Foreign,00-14,416
Josefstadt,908,2004,Foreign,00-14,399
Josefstadt,908,2005,Foreign,00-14,406
Josefstadt,908,2006,Foreign,00-14,420
Josefstadt,908,2007,Foreign,00-14,426
Josefstadt,908,2008,Foreign,00-14,419
Josefstadt,908,2009,Foreign,00-14,452
Josefstadt,908,2010,Foreign,00-14,474
Josefstadt,908,2011,Foreign,00-14,481
Josefstadt,908,2012,Foreign,00-14,496
Josefstadt,908,2013,Foreign,00-14,516
Josefstadt,908,2014,Foreign,00-14,560
Josefstadt,908,2015,Foreign,00-14,555
Josefstadt,908,1971,Foreign,15,10
Josefstadt,908,1981,Foreign,15,22
Josefstadt,908,1991,Foreign,15,41
Josefstadt,908,2001,Foreign,15,19
Josefstadt,908,2002,Foreign,15,30
Josefstadt,908,2003,Foreign,15,37
Josefstadt,908,2004,Foreign,15,30
Josefstadt,908,2005,Foreign,15,31
Josefstadt,908,2006,Foreign,15,25
Josefstadt,908,2007,Foreign,15,24
Josefstadt,908,2008,Foreign,15,30
Josefstadt,908,2009,Foreign,15,14
Josefstadt,908,2010,Foreign,15,24
Josefstadt,908,2011,Foreign,15,24
Josefstadt,908,2012,Foreign,15,21
Josefstadt,908,2013,Foreign,15,32
Josefstadt,908,2014,Foreign,15,30
Josefstadt,908,2015,Foreign,15,36
Josefstadt,908,1971,Foreign,16,13
Josefstadt,908,1981,Foreign,16,22
Josefstadt,908,1991,Foreign,16,30
Josefstadt,908,2001,Foreign,16,24
Josefstadt,908,2002,Foreign,16,26
Josefstadt,908,2003,Foreign,16,26
Josefstadt,908,2004,Foreign,16,52
Josefstadt,908,2005,Foreign,16,36
Josefstadt,908,2006,Foreign,16,29
Josefstadt,908,2007,Foreign,16,25
Josefstadt,908,2008,Foreign,16,27
Josefstadt,908,2009,Foreign,16,34
Josefstadt,908,2010,Foreign,16,21
Josefstadt,908,2011,Foreign,16,24
Josefstadt,908,2012,Foreign,16,21
Josefstadt,908,2013,Foreign,16,26
Josefstadt,908,2014,Foreign,16,34
Josefstadt,908,2015,Foreign,16,32
Josefstadt,908,1971,Foreign,17,21
Josefstadt,908,1981,Foreign,17,36
Josefstadt,908,1991,Foreign,17,40
Josefstadt,908,2001,Foreign,17,24
Josefstadt,908,2002,Foreign,17,30
Josefstadt,908,2003,Foreign,17,27
Josefstadt,908,2004,Foreign,17,62
Josefstadt,908,2005,Foreign,17,62
Josefstadt,908,2006,Foreign,17,38
Josefstadt,908,2007,Foreign,17,38
Josefstadt,908,2008,Foreign,17,30
Josefstadt,908,2009,Foreign,17,34
Josefstadt,908,2010,Foreign,17,35
Josefstadt,908,2011,Foreign,17,31
Josefstadt,908,2012,Foreign,17,28
Josefstadt,908,2013,Foreign,17,28
Josefstadt,908,2014,Foreign,17,34
Josefstadt,908,2015,Foreign,17,38
Josefstadt,908,1971,Foreign,18,24
Josefstadt,908,1981,Foreign,18,26
Josefstadt,908,1991,Foreign,18,37
Josefstadt,908,2001,Foreign,18,46
Josefstadt,908,2002,Foreign,18,38
Josefstadt,908,2003,Foreign,18,54
Josefstadt,908,2004,Foreign,18,62
Josefstadt,908,2005,Foreign,18,59
Josefstadt,908,2006,Foreign,18,64
Josefstadt,908,2007,Foreign,18,44
Josefstadt,908,2008,Foreign,18,43
Josefstadt,908,2009,Foreign,18,44
Josefstadt,908,2010,Foreign,18,52
Josefstadt,908,2011,Foreign,18,53
Josefstadt,908,2012,Foreign,18,36
Josefstadt,908,2013,Foreign,18,52
Josefstadt,908,2014,Foreign,18,49
Josefstadt,908,2015,Foreign,18,78
Josefstadt,908,1971,Foreign,19,34
Josefstadt,908,1981,Foreign,19,49
Josefstadt,908,1991,Foreign,19,66
Josefstadt,908,2001,Foreign,19,48
Josefstadt,908,2002,Foreign,19,42
Josefstadt,908,2003,Foreign,19,71
Josefstadt,908,2004,Foreign,19,81
Josefstadt,908,2005,Foreign,19,73
Josefstadt,908,2006,Foreign,19,87
Josefstadt,908,2007,Foreign,19,88
Josefstadt,908,2008,Foreign,19,85
Josefstadt,908,2009,Foreign,19,68
Josefstadt,908,2010,Foreign,19,79
Josefstadt,908,2011,Foreign,19,85
Josefstadt,908,2012,Foreign,19,90
Josefstadt,908,2013,Foreign,19,82
Josefstadt,908,2014,Foreign,19,107
Josefstadt,908,2015,Foreign,19,130
Josefstadt,908,1971,Foreign,20-29,474
Josefstadt,908,1981,Foreign,20-29,678
Josefstadt,908,1991,Foreign,20-29,900
Josefstadt,908,2001,Foreign,20-29,893
Josefstadt,908,2002,Foreign,20-29,902
Josefstadt,908,2003,Foreign,20-29,1230
Josefstadt,908,2004,Foreign,20-29,1327
Josefstadt,908,2005,Foreign,20-29,1472
Josefstadt,908,2006,Foreign,20-29,1472
Josefstadt,908,2007,Foreign,20-29,1488
Josefstadt,908,2008,Foreign,20-29,1703
Josefstadt,908,2009,Foreign,20-29,1759
Josefstadt,908,2010,Foreign,20-29,1658
Josefstadt,908,2011,Foreign,20-29,1519
Josefstadt,908,2012,Foreign,20-29,1569
Josefstadt,908,2013,Foreign,20-29,1794
Josefstadt,908,2014,Foreign,20-29,1950
Josefstadt,908,2015,Foreign,20-29,2148
Josefstadt,908,1971,Foreign,30-44,352
Josefstadt,908,1981,Foreign,30-44,745
Josefstadt,908,1991,Foreign,30-44,1042
Josefstadt,908,2001,Foreign,30-44,1189
Josefstadt,908,2002,Foreign,30-44,1213
Josefstadt,908,2003,Foreign,30-44,1392
Josefstadt,908,2004,Foreign,30-44,1417
Josefstadt,908,2005,Foreign,30-44,1487
Josefstadt,908,2006,Foreign,30-44,1467
Josefstadt,908,2007,Foreign,30-44,1539
Josefstadt,908,2008,Foreign,30-44,1581
Josefstadt,908,2009,Foreign,30-44,1633
Josefstadt,908,2010,Foreign,30-44,1687
Josefstadt,908,2011,Foreign,30-44,1749
Josefstadt,908,2012,Foreign,30-44,1805
Josefstadt,908,2013,Foreign,30-44,1838
Josefstadt,908,2014,Foreign,30-44,1951
Josefstadt,908,2015,Foreign,30-44,2093
Josefstadt,908,1971,Foreign,45-59,202
Josefstadt,908,1981,Foreign,45-59,328
Josefstadt,908,1991,Foreign,45-59,385
Josefstadt,908,2001,Foreign,45-59,705
Josefstadt,908,2002,Foreign,45-59,683
Josefstadt,908,2003,Foreign,45-59,745
Josefstadt,908,2004,Foreign,45-59,764
Josefstadt,908,2005,Foreign,45-59,785
Josefstadt,908,2006,Foreign,45-59,782
Josefstadt,908,2007,Foreign,45-59,789
Josefstadt,908,2008,Foreign,45-59,772
Josefstadt,908,2009,Foreign,45-59,760
Josefstadt,908,2010,Foreign,45-59,801
Josefstadt,908,2011,Foreign,45-59,821
Josefstadt,908,2012,Foreign,45-59,837
Josefstadt,908,2013,Foreign,45-59,852
Josefstadt,908,2014,Foreign,45-59,881
Josefstadt,908,2015,Foreign,45-59,959
Josefstadt,908,1971,Foreign,60-74,116
Josefstadt,908,1981,Foreign,60-74,99
Josefstadt,908,1991,Foreign,60-74,144
Josefstadt,908,2001,Foreign,60-74,229
Josefstadt,908,2002,Foreign,60-74,227
Josefstadt,908,2003,Foreign,60-74,234
Josefstadt,908,2004,Foreign,60-74,249
Josefstadt,908,2005,Foreign,60-74,258
Josefstadt,908,2006,Foreign,60-74,254
Josefstadt,908,2007,Foreign,60-74,256
Josefstadt,908,2008,Foreign,60-74,257
Josefstadt,908,2009,Foreign,60-74,276
Josefstadt,908,2010,Foreign,60-74,298
Josefstadt,908,2011,Foreign,60-74,324
Josefstadt,908,2012,Foreign,60-74,345
Josefstadt,908,2013,Foreign,60-74,381
Josefstadt,908,2014,Foreign,60-74,408
Josefstadt,908,2015,Foreign,60-74,421
Josefstadt,908,1971,Foreign,75+,56
Josefstadt,908,1981,Foreign,75+,50
Josefstadt,908,1991,Foreign,75+,54
Josefstadt,908,2001,Foreign,75+,63
Josefstadt,908,2002,Foreign,75+,62
Josefstadt,908,2003,Foreign,75+,70
Josefstadt,908,2004,Foreign,75+,63
Josefstadt,908,2005,Foreign,75+,70
Josefstadt,908,2006,Foreign,75+,70
Josefstadt,908,2007,Foreign,75+,75
Josefstadt,908,2008,Foreign,75+,75
Josefstadt,908,2009,Foreign,75+,70
Josefstadt,908,2010,Foreign,75+,80
Josefstadt,908,2011,Foreign,75+,80
Josefstadt,908,2012,Foreign,75+,86
Josefstadt,908,2013,Foreign,75+,90
Josefstadt,908,2014,Foreign,75+,100
Josefstadt,908,2015,Foreign,75+,107
Alsergrund,909,1971,Austria,00-14,6532
Alsergrund,909,1981,Austria,00-14,4699
Alsergrund,909,1991,Austria,00-14,4036
Alsergrund,909,2001,Austria,00-14,3389
